id,name,followers,genres,popularity,related_artists_count,related_artists_ids
4KDyYWR7IpxZ7xrdYbKrqY,Bonnie Raitt,450186.0,"['classic rock', 'country rock', 'electric blues', 'folk', 'folk rock', 'lilith', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",64,20,4Sld5LOPbAm1QSq9U32fFV;5lkiCO9UQ8B23dZ1o0UV4m;0zlJDQgqnr9AocrH9gs1Es;3Ri72CuuQSCLLkDRJgniFU;6r1Xmz7YUD4z0VRUoGm8XN
4xd7mLI7urqrxELaXhAvzw,Shekhar Ravjiani,147714.0,"['filmi', 'modern bollywood']",64,20,19LIHDDSHBD5NyYHI3gpzB;2j9QVMZlqIj4Cb9UISBrXK;3xU8YsNNkmWSPewlB18NUz;6CXEwIaXYfVJ84biCxqc9k;3cqeO3muWIW5uSmUDNCmyT
5pdyjBIaY5o1yOyexGIUc6,Lights,260281.0,"['canadian folk', 'canadian pop', 'electropop', 'indie poptimism']",64,20,0t3QQl52F463sxGXb1ckhB;1Fr6agZ6iSM5Ynn2k4C8sc;6xdRb2GypJ7DqnWAI2mHGn;2AmfMGi3WZMxqFDHissIAe;5r5Va4lVQ1zjEfbJSrmCsS
7lZauDnRoAC3kmaYae2opv,Dabin,104167.0,"['canadian electronic', 'chillstep', 'edm', 'electropop', 'future bass', 'melodic dubstep', 'pop dance', 'pop edm']",64,20,6cwRqYSDYwWsLveCcDRhyY;4LZ4De2MoO3lP6QaNCfvcu;6HraHl4uwIQFixUu3J49BK;38m9yqy7fH2TiNa93BU9z7;3wkHMiy2I0PuYIh9JNyqVk
17hR0sYHpx7VYTMRfFUOmY,Maurice Ravel,362393.0,"['classical', 'early modern classical', 'impressionism', 'neoclassicism', 'post-romantic era']",64,20,1Uff91EOsvd99rtAupatMP;5wTAi7QkpP6kp8a54lmTOq;5ihY290YPGc3aY2xTyx7Gy;7y97mc3bZRFXzT2szRM4L4;459INk8vcC0ebEef82WjIK
2UwDJeoMqYers5Jmm75zm2,Antara Mitra,43840.0,['modern bollywood'],64,20,2o4R2rK7FetH40HTv0SUWl;0le3G5nxaIL8ecHpBA6LPW;3GNeh6I4gRhBIdFCmLvj0M;785G4rs8cdeU7kKM2XgoI3;064n3U4roNU1C0sClXNM8M
4Lm0pUvmisUHMdoky5ch2I,Apocalyptica,760283.0,"['alternative metal', 'bow pop', 'cello', 'finnish metal']",64,20,5HA5aLY3jJV7eimXWkRBBp;2NPduAUeLVsfIauhRwuft1;5YeoQ1L71cXDMpSpqxOjfH;5c8Cw62ZYj9XO6iDLRDEsi;6pIRdCtSE5hLFfIfcTAicI
7nXyULtoL8k7wP9l6kg8Ef,Madeleine Peyroux,337733.0,"['adult standards', 'contemporary vocal jazz', 'jazz pop', 'lounge', 'soul', 'vocal jazz']",64,20,19GI8I4UhSpBl8Y9XpKyT4;2P1puQXmG48EVLBrHbum1J;03EYBMnqSchCMp5D9qmFXi;7JAxSqDybAiZCDoqJ1R1fc;0OhbmRARz9nrChla8W2OGU
7o7mC95EDbJKTcPAAs8C3r,Big Gigantic,220667.0,"['edm', 'electronic trap', 'electropop', 'vapor twitch']",64,20,1O9rhv6tMHchfb6Qx2yd6O;4iVhFmG8YCCEHANGeUUS9q;69Fy7EM9qAFPdKSKLFU66b;25oLRSUjJk4YHNUsQXk7Ut;6X2cD6Y4zRNwn8ZkYPHKe6
2LmyJyCF5V1eQyvHgJNbTn,Leonard Bernstein,145894.0,"['american modern classical', 'classical', 'classical performance', 'orchestral performance']",64,20,3gacryguGmpmCvgPGt2CBI;6TD08jYeuN128P2MZTbc8E;0nJvyjVTb8sAULPYyA1bqU;09KZU0NsS7jRa5p0SflmGY;1PsknnitlKhm7SOszdGWB1
46lnlnlU0dXTDpoAUmH6Qx,Lou Bega,78374.0,['latin pop'],64,20,22Zqu1yyebVnbve8FxbJ2g;4omQQTNN7ILiMsSB2k9eqX;0cwmNvclzPd8mQnoHuIksj;2JXn03fudjyRkQ1Ye9f5rk;1LsXqDdYVyONhrjAORENbu
5os0Ltvz8Q8BvXOPOd1frx,Inner Circle,265319.0,"['reggae', 'reggae fusion', 'roots reggae']",64,20,6UL7BodGc5iVmQGlMwHR0g;3Z2jmNAP2UaGa8lPpi54wD;0o0rlxlC3ApLWsxFkUjMXc;389zc5Rwe0MPcE6mSF4AjC;41ekW4MXG59xJMXR8dX1OG
6ZV6lGY0prbqpTD0Md8i29,Scotty McCreery,703251.0,"['contemporary country', 'country', 'country road', 'modern country rock']",63,20,1v3tdpIdBSW14rHUfiEVOv;2qgvmDsc4jrqbAbjq1HGM2;6ktyNEnEukKzskQEiXgCFD;7vCtweS8UVAXTyau2j0rDT;0q2lY1ZzFckzciuoMtUvck
0TnOYISbd1XYRBk9myaseg,Pitbull,8359480.0,"['dance pop', 'latin', 'miami hip hop', 'pop', 'pop rap']",86,20,0jnsk9HBra6NMjO2oANoPY;6MF9fzBmfXghAz953czmBC;085pc2PYOi8bGKj0PNjekA;3sgFRtyBnxXD5ESfmbK4dl;698hF4vcwHwPy8ltmXermq
5y2Xq6xcjJb2jVM54GHK3t,John Legend,5610565.0,"['neo soul', 'pop', 'pop soul', 'r&b', 'urban contemporary']",83,20,0ZrpamOxcZybMHGg1AYtHP;2DzRMyWgjuMbYvt5BLbpCo;2AOt5htsbtyaHd5Eq3kl3j;3DiDSECUqqY1AuBP8qtaIa;3UVRliakQfa1pMWIsNuiZ8
33ScadVnbm2X8kkUqOkC6Z,Don Omar,5261340.0,"['latin', 'latin hip hop', 'puerto rican pop', 'reggaeton', 'trap latino', 'tropical']",83,20,3SUT1jjM5hzZj9TLfLZGIP;7tU1VKOuxiNZwBZC6RHidA;3YXpTiyVmYCfANOlnWv6vr;3LKXWvXFWrkwUzJWxzwVpW;3EiLUeyEcA6fbRPSHkG5kb
12vb80Km0Ew53ABfJOepVz,Ñengo Flow,2398789.0,"['latin', 'latin hip hop', 'reggaeton', 'reggaeton flow', 'trap latino', 'tropical']",81,20,5lFhCi03HDneWzvCxGctrT;2OHKEe204spO7G7NcbeO2o;77GVmrLGuxNEvj2ibvT62v;6ieK9Ddas29reReO60on3o;1jSjfSgDjedJdi5MoyRu78
6vXTefBL93Dj5IqAWq6OTv,French Montana,3901095.0,"['gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",81,20,6AMa1VFQ7qCi61tCRtVWXe;20sxb77xiYeusSH8cVdatc;7f35VZGDpomj11PXdNn5D9;5oNgAs7j5XcBMzWv3HAnHG;1sBkRIssrMs1AbVkOJbc7a
7gOdHgIoIKoe4i9Tta6qdD,Jonas Brothers,5149142.0,"['boy band', 'dance pop', 'pop', 'pop rock', 'post-teen pop']",80,20,4Rxn7Im3LGfyRkY2FlHhWi;7nU4hB040gTmHm45YYMvqc;6dse9FDodKw65ZQoLjE5F1;6dJeKm76NjfXBNTpHmOhfO;533HtQP5btWIZcKlHJtEWK
0Y4inQK6OespitzD6ijMwb,Freddie Gibbs,711135.0,"['alternative hip hop', 'hip hop', 'indiana hip hop', 'rap', 'southern hip hop', 'trap', 'underground hip hop']",74,20,0CKa42Jqrc9fSFbDjePaXP;3kf0gOpxWtkyeMNJVDQPtd;6X8WdFjrNhXATMDSs26aCc;0g9vAlRPK9Gt3FKCekk4TW;0ONHkAv9pCAFxb0zJwDNTy
2cCUtGK9sDU2EoElnk0GNB,The National,1305939.0,"['indie rock', 'modern rock', 'stomp and holler']",71,20,3zsR0Nsw8G2KuzKSdmosPI;3kjuyTCjPG1WMFCiyc5IuB;0OdUWJ0sBjDrqHygGUXeCF;6fVcDUckTwxqg56qNsEvUr;6kFay2DQ5aZfeu5OsrF3Pw
7jZMxhsB8djyIbYmoiJSTs,Kiana Ledé,904696.0,"['alternative r&b', 'chill r&b', 'dance pop', 'pop', 'pop r&b', 'post-teen pop', 'r&b', 'urban contemporary']",71,20,63XBtGSEZINSyXylZxEUbv;0jUQSUOcM7lxVn5eVGTkzQ;4k3yrCOPB5wp2ne8R9MQoM;0AsThoR4KZSVktALiNcQwW;7HkdQ0gt53LP4zmHsL0nap
4NZvixzsSefsNiIqXn0NDe,Maggie Rogers,743367.0,['indie pop'],71,20,3NBmfDV6Yh3hjuQUBVvYgO;12zbUHbPHL5DGuJtiUfsip;07D1Bjaof0NFlU32KXiqUP;0t3QQl52F463sxGXb1ckhB;12fRkVfO2fUsz1QHgDAG3g
7h4j9YTJJuAHzLCc3KCvYu,Kina Grannis,438860.0,"['acoustic pop', 'indie cafe pop', 'neo mellow', 'viral pop']",71,20,7omzannyG2lfDqP5xyZo34;2vm8GdHyrJh2O2MfbQFYG0;5Hc9oDGvStNGmnj44m8sHg;3J28FLi8jjXtUGWf69cP7I;2Sqr0DXoaYABbjBo9HaMkM
2CIMQHirSU0MQqyYHq0eOx,deadmau5,2585068.0,"['canadian electronic', 'edm', 'electro house', 'pop dance', 'progressive house']",71,20,3534yWWzmxx8NbKVoNolsK;6TQj5BFPooTa08A7pk8AQ1;5FWi1mowu6uiU2ZHwr1rby;4uRYpUQZrNrY5t8tAv3XrD;20yuGdfbRkW0HH3OfG1Nkg
79hrYiudVcFyyxyJW0ipTy,The Paper Kites,487791.0,"['australian indie folk', 'indie folk', 'stomp and holler']",70,20,0z9hynUsIjf0ddI4uHqPWX;7IAFAOtc9kTYNTizhLSWM6;5sXaGoRLSpd7VeyZrLkKwt;02YLJJnWC7YQVixkjEBRn7;6vUNwmljZAcn7tNtUoxG45
2cGwlqi3k18jFpUyTrsR84,The Verve,1597446.0,"['alternative rock', 'britpop', 'permanent wave', 'pop rock', 'rock', 'shoegaze']",70,20,1HGTHrRQkw0BtevSo1jucU;3s398TKZNahAURRacx7oIT;2uH0RyPcX7fnCcT90HFDQX;0sHeX8oQ6o7xic3wMf4NBU;6bGcpvHbRHg8s0wiNyIZK1
6oBm8HB0yfrIc9IHbxs6in,Lykke Li,1484200.0,"['art pop', 'dance pop', 'electropop', 'pop', 'swedish electropop', 'swedish indie pop', 'swedish pop']",72,20,6l77PmL5iuEEcYjGl8K6s7;4hiLNlqr4vQdiuo1aQKSXS;6Jrxnp0JgqmeUX1veU591p;6UOcY6w4K6Ek5Lw5rFDHdP;0WbqAlM1WvfUD6dF7omThd
4tw2Lmn9tTPUv7Gy7mVPI4,Kenny Rogers,1587332.0,"['adult standards', 'classic country pop', 'country', 'mellow gold', 'nashville sound', 'soft rock']",72,20,6Sb8EHpZvyjSTT5KD9DjUZ;0jgAONnsHxrwAlhkMUVS78;4Ti0EKl2PVEms2NRMVGqNe;3XnO697XIus1M0cMuxZjos;5iB5AWIa7qreioi0AF3Bxa
7mEIug7XUlQHikrFxjTWes,Neil Diamond,1488711.0,"['adult standards', 'brill building pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",72,20,04LIHk1SobiQwt2tlupoAV;4HVmeVTQBgvTuvjB1JYwaf;1gRNBaI4yn6wCCTvRhGWh8;3alW3LYQS8K29z8C8NSLIX;2Mhi3jfuRSdbVZPdjqsnnN
69MEO1AADKg1IZrq2XLzo5,UB40,1686273.0,"['reggae fusion', 'uk reggae']",72,20,5os0Ltvz8Q8BvXOPOd1frx;3aTuTR5Nf6pVW3837q2ZL7;3rJ3m1tM6vUgiWLjfV8sRf;0Jeckitay8SbvKwqAzWuYH;7Fd1nidunOjfHBD87iU1ZI
6Ghvu1VvMGScGpOUJBAHNH,Deftones,1907680.0,"['alternative metal', 'nu metal', 'rap metal', 'rock', 'sacramento indie']",72,20,6CwDvApcRshxhEVMP30Sq7;2Pfv2w8a20xzC7Dr7QXRqM;4DFhHyjvGYa9wxdHUjtDkc;7JDSHlDdVTo7aZKdQZ53Vf;3gPZCcrc8KG2RuVl3rtbQ2
0vn7UBvSQECKJm2817Yf1P,James Taylor,1618183.0,"['adult standards', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",72,20,5lkiCO9UQ8B23dZ1o0UV4m;1R6Hx1tJ2VOUyodEpC12xM;0cA5Tg15TwARIRZeiNT1RO;319yZVtYM9MBGqmSQnMyY6;23rleGXVOVVgTk3xgtmfE4
13saZpZnCDWOI9D4IJhp1f,Lily Allen,1701603.0,"['dance pop', 'electropop', 'pop']",72,20,0wnYgCeP013HkKoOyC5V32;5vBKu1igxFo6g1sHADkIdg;3EBRANWwnViQuBrImN61Z1;2wvUfjKGoXvcnDHq7GgMOa;3K2zB87GZv1krx031en5VA
7gcCQIlkkfbul5Mt0jBQkg,Dave Stewart,18070.0,"['new wave pop', 'rock keyboard']",72,20,22wbIvCMDEThS8KIjE1b4K;5KEG7G8LDYlHgFDqZyEEs2;0FFuvdY7fuiuTmHN9unYoz;3d2pb1dHTm8b61zAGVUVvO;2cvjV6tm8gB3IX2wsSPcA1
2DmYtFBKcxb3ajwWWgA576,Emmanuel,1480038.0,"['latin', 'latin pop', 'mexican pop', 'ranchera', 'rock en espanol']",72,20,3zhijRRIZX2B6G2T7vJl9p;4OgNARLQSC4yy7Dsa5cqxx;1FbygZnWsyUjzjTGLhWVlO;5v287QKYZ7Dyuw4CNzv89p;6gvh8pQI316iafbHiT7B3y
6Mv8GjQa7LKUGCAqa9qqdb,Vishal-Shekhar,1675393.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",72,20,0L5GV6LN8SWWUWIdBbTLTZ;0oOet2f43PA68X5RxKobEy;6AwwLwgIsTIXZ8kHWaZUj5;1bTROl5p3rGTpvKeWnGgrw;0AWYFpUfZxzxKUgN5k0GrQ
7Lk9V7E1u5gqSHmtcKlOqH,Sara Kays,210043.0,"['alt z', 'indie cafe pop', 'modern indie pop', 'pop', 'social media pop']",72,20,2y9j8qUwBMGPYPQJJxmYzD;01y8iBZYk8aeNfPsuTVrAt;32w7UNqwdU7jRZSQpSaYdu;1adGvsK8A0XG2D18ufk7fZ;7aO285xSsCbjy0q9zEqXEk
62DmErcU7dqZbJaDqwsqzR,Popcaan,531379.0,"['dancehall', 'reggae fusion']",72,20,0mkixmQkcUeE6egKHW4ojh;5sK8BsvyDl4TFA6KaBf8or;0af5VM6xubf8EXKvoG35x6;351x2S7CduShTNvtzgkMl7;4J51t1ZO7ed5qgsXmz9VXM
7dOBabd5O4CvKrg4iriHTM,Kid Rock,1582794.0,"['alternative metal', 'nu metal']",72,20,0yN7xI1blow9nYIK0R8nM7;1qh1aHXy7LRcb7eyriuJTS;2t2XKfWKLXpFIjFwy1K8wx;3dXaa6jwM7B52GZpaJEIr5;2DnqqkzzDKm3vAoyHtn8So
0MvSBMGRQJY3mRwIbJsqF1,Royal Philharmonic Orchestra,101632.0,"['british orchestra', 'orchestra']",72,20,5yxyJsFanEAuwSM5kOuZKc;6I6fmQU7HGrUsCm4B5Nlk3;09KZU0NsS7jRa5p0SflmGY;428GNN7qZnTsMaK3SfPo6D;6TD08jYeuN128P2MZTbc8E
1Yox196W7bzVNZI7RBaPnf,Megadeth,3280542.0,"['album rock', 'alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",72,20,28hJdGN1Awf7u3ifk2lVkg;0NmYchKQ8JIR9QHYJA0FRe;3JysSUOyfVs1UQ0UaESheP;2tRsMl4eGxwoNabM08Dm4I;1IQ2e1buppatiN1bxUVkrk
1dVygo6tRFXC8CSWURQJq2,Sonu Nigam,5204081.0,"['desi pop', 'filmi', 'modern bollywood', 'sufi']",72,20,2ZRrPOjBIWoKK5rHedLijj;3eDT9fwXKuHWFvgZaaYC5v;5cB4d4jPYjMT326sjihQ4m;0sSxphmGskGCKlwB9xa6WU;03SZmfKAgYRQKUwy0EoJUa
77kULmXAQ6vWer7IIHdGzI,Jordan Davis,395909.0,['contemporary country'],72,20,68abRTdO4meYReMWHvBYb0;6ghiFYcwn2Vzl6K50U0UPz;78YqeIji3mgAS2K1Maca6x;2ySHS7UojGu20XfUPaBlyu;54lUDwCk35ihJuK3yJCqHA
5ILrArfIV0tMURcHJN8Q07,Vanessa Carlton,463755.0,"['dance pop', 'lilith', 'neo mellow', 'piano rock', 'pop rock', 'post-teen pop']",67,20,5rScKX1Sh1U67meeUyTGwk;4LoM3lMauQ540MW9QiyIcR;6aZyMrc4doVtZyKNilOmwu;7whckrkkTMEuvqfaNfMs7S;2BZDbnjUHnL2XAPgkdqTpb
1YhMWppPt9RVODKD1KCs7W,El Bebeto,1568242.0,"['banda', 'corrido', 'mariachi', 'nuevo regional mexicano', 'ranchera', 'regional mexican']",67,20,0v7JYEoQOQbzNNESKwxmzT;2mJLFoa2cRqCZHL6MZNaak;2ghByd8ucnRTWceSAnAZ0G;6LOvxDn71T0wWhCDNcXcUj;4zDxqX7DmkPcNfXkrPuYro
37J1PlAkhRK7yrZUtqaUpQ,Caravan Palace,797779.0,"['electro swing', 'nu jazz']",67,20,3VvmUsYPzFheK2wJGKcXxp;0iOe7zpme8Z6oTs4ffvJjX;6jX8VHUJomYSfi5Hobdmmn;7kHK5OLdiiHCfG49KSHTko;65EXuYHVoehCKqp0kOS6px
2RP4pPHTXlQpDnO9LvR7Yt,Lianne La Havas,734307.0,"['british soul', 'indie soul', 'neo soul', 'pop soul', 'soul']",67,20,0bzfPKdbXL5ezYW2z3UGQj;0Dy94lW3txJhWQHqNXP1BT;6jlWj6y00bMQt8XoKuCjyZ;49HlOY4gkHqsYG9GCuhkcc;24icoQNJSEWNu3XvqKBR68
5IDs1CK15HegSAhGEbSYXo,Billy Ocean,668720.0,"['disco', 'mellow gold', 'motown', 'new romantic', 'new wave pop', 'soft rock', 'yacht rock']",67,20,2kreKea2n96dXjcyAU9j5N;6rqU9HQ57NYGBnBzbrY3a4;5dcOK4stT4JDkP6Dqhbz5s;5lpH0xAS4fVfLkACg9DAuM;2u0gw0uCWBMiqV7h0N8kai
0qSX3s5pJnAlSsgsCne8Cz,Brett Eldredge,1265407.0,"['adult standards', 'contemporary country', 'country', 'country road', 'modern country rock']",67,20,0dvKgSdNB2U1gfp6ZcekYi;2hJPr4lk7Q8SSvCVBl9fWM;56x8mYvS3cyDGAi8N2FxbB;1dID9zgn0OV0Y8ud7Mh2tS;070kGpqtESdDsLb3gdMIyx
3mQBpAOMWYqAZyxtyeo4Lo,KC & The Sunshine Band,667154.0,"['disco', 'funk', 'motown', 'quiet storm', 'soft rock', 'soul']",66,20,1zgNpeHQe8GulzfVkYP2VK;5QHvbEwccF3WANUD5lEIuA;6gkWznnJkdkwRPVcmnrays;3LfO03nEZMdWNHG2tLpMa0;6oV3BNm1Gj2GGgpYknc5TN
3cQA9WH8liZfeja1DxcDYE,Armand Van Helden,184228.0,"['deep groove house', 'deep house', 'disco house', 'edm', 'house', 'pop dance', 'speed garage', 'tropical house', 'uk dance', 'vocal house']",66,20,583EYzsIVCz1HsEKZbuJ1k;60FV7KyxIH9FH1uq7u8inP;1HT9k1ZSUL9IczSstOAgWJ;0AEbDFXbsssoSoC3pj91eq;0vSfjPjAbekoehCpmy1RV1
02rd0anEWfMtF7iMku9uor,Reba McEntire,1357198.0,"['contemporary country', 'country', 'country dawn', 'country rock', 'oklahoma country']",66,20,3XlIhgydjvC4EniPFZT20j;1SX44N5qjWuFcCK8WTO0c6;3ltFy7g6KKQPPttsdOMlq3;0khzcQ6PQU5a6dl1Qss3pt;3P33qFNGBVXl86yQYWspFj
6O7MpKrY91vlCd4Osi6XKs,Black Veil Brides,1500344.0,"['alternative metal', 'modern rock', 'pop punk', 'screamo']",66,20,2CmaKO2zEGJ1NWpS1yfVGz;5ojhEavq6altxW8fWIlLum;5r9uIJCoquVtEkCkvcn8Ez;7omnn7IRrrxdMwSwchVxNP;1fnDlUNi67FQtHHqBl4Yfg
5JYtpnUKxAzXfHEYpOeeit,Jorge Ben Jor,602341.0,"['bossa nova', 'manguebeat', 'mpb', 'pagode', 'samba', 'samba-rock', 'tropicalia']",66,20,7oEkUINVIj1Nr3Wnj8tzqr;0jOs0wnXCu1bGGP7kh5uIu;1gIa65d5ICT2xVWiUJ3u27;6DqFCzjARUV3xH9meu3Bya;2ohBjgFT9V0LRDWO2wF9DJ
1bs7HoMkSyQwcobCpE9KpN,The Mamas & The Papas,1091907.0,"['brill building pop', 'bubblegum pop', 'classic rock', 'folk', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'sunshine pop']",70,20,7CCn4PFRRRZF127jtCBAUe;320EPCSEezHt1rtbfwH6Ck;48YxSlb23RAaCd4RyHcV9V;01hRNr3yF5bYnPq4wZ88iI;6waa8mKu91GjzD4NlONlNJ
0i1s9WcIu0PrUvHzALgofo,Seu Jorge,900489.0,"['mpb', 'samba', 'samba-rock']",69,20,5JYtpnUKxAzXfHEYpOeeit;4EUuQxMNowMUEs5gu4BzBX;57xRtfFlssbpntpRQOBodd;0jOs0wnXCu1bGGP7kh5uIu;7LunbFWIm3RPQpywjOSSd8
6xrCU6zdcSTsG2hLrojpmI,José González,902388.0,"['gothenburg indie', 'indie folk', 'neo mellow', 'stomp and holler', 'swedish indie folk', 'swedish indie pop', 'swedish singer-songwriter']",69,20,25mrbNwFzoqPWyYXLhiDRw;41AbNVba2ccpmcc9QtOJE7;4M5nCE77Qaxayuhp3fVn4V;4tvKz56Tr39bkhcQUTO0Xr;7HcipAIJatVGT4U6HQrnFW
7bcbShaqKdcyjnmv4Ix8j6,St. Vincent,658360.0,"['art pop', 'electropop', 'escape room', 'etherpop', 'freak folk', 'indie pop', 'indie rock', 'metropopolis']",69,20,3g2kUQ6tHLLbmkV7T4GPtL;2ueoLVCXQ948OfhVvAy3Nn;7MoIc5s9KXolCBH1fy9kkw;5VF0YkVLeVD4ytyiyVSIiF;4wXchxfTTggLtzkoUhO86Q
0gxyHStUsqpMadRV0Di1Qt,Rick Astley,702706.0,"['europop', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'sophisti-pop']",69,20,6kz53iCdBSqhQCZ21CoLcc;40enFxfEXXsEXKOt1vgx0k;3sc7iUG1Wwpwx7bHeZolgx;32lVGr0fSRGT6okLKHiP68;6zpPKMhpOoG646kJgZ7RKf
2KjAo6wVc9d2WcxdxSArpV,RY X,354439.0,"['indie folk', 'vapor soul']",69,20,0z9hynUsIjf0ddI4uHqPWX;7FDlvgcodNfC0IBdWevl4u;1ifC4znYCvmMSJ0rght5JS;02YLJJnWC7YQVixkjEBRn7;7xUZ4069zcyBM4Bn10NQ1c
545idYhdloaSlLGBY8E9u2,Cameo,451684.0,"['classic soul', 'disco', 'funk', 'jazz funk', 'motown', 'new jack swing', 'popping', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",58,20,4n7L1vYXp4Dt0HfxaLBj9l;5mtKpqeeaFavW15yIX4h5e;4TwHRCIu3Xg9fjS3l7owkp;2hUkfSXyuDfQbUeNOShRiz;5bHSSREflcAADAyCMlmxmh
0ty0xha1dbprYIUAQufkFn,Patti LaBelle,638105.0,"['disco', 'funk', 'motown', 'neo soul', 'new jack swing', 'philly soul', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",58,20,0PcIlEZa7rreM7729ot05g;3J9tQvcK0bY3CcVcgRELxH;5jNGQ7VOU87x5402JjhTtd;61UT1Zj9dFgPAjZfwnsqsb;7GTUAEg2QH41GgTmkIldjh
7zAp0JbkavFg2rcMGvANtP,Shakthisree Gopalan,19341.0,['modern bollywood'],58,20,4sdcjfLzvLC1IUYFwCAWHn;3TUNkjIHkcvEy9oeK2D4hU;1IeJ7wOH2CgIca4B1CBikF;3ocTwOjekTkFdD695eKuQr;5t97rjifUl8d4HNwSzbCv9
0qudezVgvl4Chd9BgNFB83,Chilly Gonzales,175855.0,['neo-classical'],58,20,23ymPLjbtAMzTJS2qRtQ8Z;4xP2ivoAF96E2E13No5DjT;12AnGvqOxseM5VJLyO5yBs;2uHlq6ERoXk8dqRZmq2OEr;1o4xLcugkCtDDOw7POAMha
0GNq4xh8uFCyihPurnunf7,Engenheiros Do Hawaii,1734364.0,"['brazilian rock', 'mpb', 'pop rock brasileiro', 'rock gaucho', 'rock nacional brasileiro']",67,20,7L5YQQJPL1wrmrdigJavV7;2euX7vCVnJy3TVEGfc0RCl;3bKO3mmizIpDdwNVdp96B9;4Z0yuwHVJBROVZqFpTIr0d;7EM9m7HOXxVgP9oEpDDv70
3SCOuAxngTC1yGjKMcIPEd,Lasso,187926.0,"['latin pop', 'pop venezolano']",67,20,0OluGbRuQQEcYyttGww517;2AbQwU2cuEGfD465wCXlg2;2zwh4WnVBGZcfnllC7DUxt;1QMbA3ArY9T5j7YXqFAhWt;5gs7iemsrjIJbz0ryFcy79
7b85ve82Sh36a3UAx74wut,Twisted Sister,1666367.0,"['album rock', 'glam metal', 'hard rock', 'metal', 'rock']",67,20,1dLWg6m8RRhizsdqJbhyj3;3BVkDHWRvLJEyKdvhLbjsq;7HL4id2U7FSDJtfKQHMgQx;3EhbVgyfGd7HkpsagwL9GS;6ZPbX2Lxd40e2UVkXpyxvI
1BwHztAQKypBuy5WBEdJnG,Jennifer Warnes,50783.0,"['folk', 'lilith']",66,20,1bdAJUX6JPsnYHbTl5jbk6;5c9uFWpZY2MTlk7Rft0tgp;4xMcCq4VFUegBViSlyNh8L;6W1BHDF0T4a4KYcSwzD586;0dYkMe3wK29DulSa0uR8Rq
4rUYk0fV0Z4pOtwVbEAyK9,Glenn Fredly,1513144.0,"['indonesian jazz', 'indonesian pop']",66,20,4cgBCGxtlfap2g6jveB7du;3FxQst3IlItxaNPGzjl17G;2WhoMc7XqIzVXWbQqSoqe7;5Tl7XjM9Y7Q2D9eIHz5GTO;2XcOYJZRPtn0BASWE7R66J
0cmWgDlu9CwTgxPhf403hb,Bonobo,1124534.0,"['downtempo', 'electronica', 'jazztronica', 'ninja', 'nu jazz', 'trip hop']",68,20,5oOhM2DFWab8XhSdQiITry;7Eu1txygG6nJttLHbZdQOh;2VAvhf61GgLYmC6C8anyX1;32ogthv0BdaSMPml02X9YB;4aEnNH9PuU1HF3TsZTru54
55kkrbuMkdzPGD7YGA6xrJ,Gurlez Akhtar,19199.0,['punjabi pop'],68,20,78rdC4FvVaOJmEgfjlUi4a;2ECA51juFyrh4DAuc8FucP;6TRcwPQiddMiQ6H22iwnoG;5LCotODBhURh2HRrDINp3A;4buk1Dwc5ynSnOGVeMJOON
0Mz5XE0kb1GBnbLQm2VbcO,Mos Def,1036670.0,"['alternative hip hop', 'conscious hip hop', 'east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",68,20,67ei8ib6PLT1w3OkhIb4fB;78xUyw6FkVZrRAtziFdtdu;3ZotbHeyVQKxQCPDJuQ4SU;5DKuVtlpDH0agZQUFDy8O7;7yk35uHNQclPXFGFoTU44w
5luyt0SUvGkDMY4ILP6Qhl,Descemer Bueno,36242.0,['latin'],68,20,4zWFlKgU4j7ryWg5nsOmU6;3CeHl9feqxRIV99dtatz6W;2eQMfQXKQGV98HKiCOB7en;61EgOa3zlnkzFNj2Xegxsu;2KVT6XgP2vgdUat355J7hy
5re6NsyXzHg6uvNimzQ3F6,Jota Quest,1709414.0,"['brazilian rock', 'mpb', 'pop rock brasileiro', 'rock mineiro', 'rock nacional brasileiro', 'sertanejo', 'sertanejo universitario']",68,20,4Z0yuwHVJBROVZqFpTIr0d;4C4kpaAdp6aKSkguw40SsU;5AlUDdksfPP7l4Qm22MJA9;7E5dcvoiZra9wwBuXYAYTw;5q4N33QzlyTfRRNq4T1gH9
